metabolite_id	comparison	metadata	value	beta	standard_error	p_value	q_value	n_samples	method	direction	feature	coef	stderr	N	N.not.0	pval	qval	original_metabolite_id
C18n_QI762	UC_vs_non_IBD	model_group	UC	-2.97792878620174	0.557590316622835	2.06882768816969e-6	0.00232352673062016	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI762	-2.97792878620174	0.557590316622835	56	56	2.06882768816969e-6	0.00232352673062016	C18n_QI762
C18n_QI903	UC_vs_non_IBD	model_group	UC	5.96439632505417	1.1169629488282	2.07529802764665e-6	0.00232352673062016	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI903	5.96439632505417	1.1169629488282	56	56	2.07529802764665e-6	0.00232352673062016	C18n_QI903
C18n_QI8138	UC_vs_non_IBD	model_group	UC	4.33210250959875	0.813003365711832	2.1605577097577e-6	0.00237613446381181	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8138	4.33210250959875	0.813003365711832	56	56	2.1605577097577e-6	0.00237613446381181	C18n_QI8138
C18n_QI1109	UC_vs_non_IBD	model_group	UC	-4.61310008875109	0.865759790079203	2.16158711704873e-6	0.00237613446381181	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1109	-4.61310008875109	0.865759790079203	56	56	2.16158711704873e-6	0.00237613446381181	C18n_QI1109
C18n_QI11350	UC_vs_non_IBD	model_group	UC	4.02120910356017	0.756055054072489	2.23753957305756e-6	0.00243746675761238	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI11350	4.02120910356017	0.756055054072489	56	56	2.23753957305756e-6	0.00243746675761238	C18n_QI11350
HILn_QI1891	UC_vs_non_IBD	model_group	UC	5.4379693890024	1.02430899750002	2.31650740971153e-6	0.00250095931220981	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI1891	5.4379693890024	1.02430899750002	56	56	2.31650740971153e-6	0.00250095931220981	HILn_QI1891
HILp_QI6434	UC_vs_non_IBD	model_group	UC	5.5737698818509	1.05199714745692	2.40575933198365e-6	0.00257433280446725	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI6434	5.5737698818509	1.05199714745692	56	56	2.40575933198365e-6	0.00257433280446725	HILp_QI6434
HILp_QI9931	UC_vs_non_IBD	model_group	UC	-3.23069050213076	0.611792215282652	2.56067914641715e-6	0.00269245392196929	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI9931	-3.23069050213076	0.611792215282652	56	56	2.56067914641715e-6	0.00269245392196929	HILp_QI9931
C18n_QI744	IBD_vs_non_IBD	model_group	IBD	3.19663932653044	0.583415643679595	3.14706909676797e-7	0.0027181235788785	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI744	3.19663932653044	0.583415643679595	105	105	3.14706909676797e-7	0.0027181235788785	C18n_QI744
HILp_QI15738	UC_vs_non_IBD	model_group	UC	7.95258571650675	1.50857050453485	2.64467434940639e-6	0.0027567994222545	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI15738	7.95258571650675	1.50857050453485	56	56	2.64467434940639e-6	0.0027567994222545	HILp_QI15738
HILp_QI3818	UC_vs_non_IBD	model_group	UC	4.0863700117096204	0.77553895949426	2.66854102827003e-6	0.00275790294065261	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI3818	4.0863700117096204	0.77553895949426	56	56	2.66854102827003e-6	0.00275790294065261	HILp_QI3818
HILp_QI11365	UC_vs_non_IBD	model_group	UC	7.68630692443338	1.46091974658334	2.74331707754409e-6	0.00280715148376954	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI11365	7.68630692443338	1.46091974658334	56	56	2.74331707754409e-6	0.00280715148376954	HILp_QI11365
C18n_QI3279	UC_vs_non_IBD	model_group	UC	-5.00933836197527	0.952764346241564	2.77846779160842e-6	0.00280715148376954	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI3279	-5.00933836197527	0.952764346241564	56	56	2.77846779160842e-6	0.00280715148376954	C18n_QI3279
HILp_QI9935	UC_vs_non_IBD	model_group	UC	-3.95901093043868	0.753101595872059	2.78583980922893e-6	0.00280715148376954	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI9935	-3.95901093043868	0.753101595872059	56	56	2.78583980922893e-6	0.00280715148376954	HILp_QI9935
HILp_QI10138	UC_vs_non_IBD	model_group	UC	-3.37971142162385	0.643425246846379	2.82817431882392e-6	0.00282625770482273	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI10138	-3.37971142162385	0.643425246846379	56	56	2.82817431882392e-6	0.00282625770482273	HILp_QI10138
C18n_QI664	UC_vs_non_IBD	model_group	UC	3.68854634316452	0.702979320999361	2.8855559626617e-6	0.00285996439256662	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI664	3.68854634316452	0.702979320999361	56	56	2.8855559626617e-6	0.00285996439256662	C18n_QI664
HILn_QI20681	UC_vs_non_IBD	model_group	UC	-2.25317758718642	0.429694158792408	2.91993291370968e-6	0.00287050770780445	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI20681	-2.25317758718642	0.429694158792408	56	56	2.91993291370968e-6	0.00287050770780445	HILn_QI20681
C18n_QI2106	UC_vs_non_IBD	model_group	UC	-3.66108784803408	0.698651364013549	2.95590587553031e-6	0.00287482553811185	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2106	-3.66108784803408	0.698651364013549	56	56	2.95590587553031e-6	0.00287482553811185	C18n_QI2106
C18n_QI1112	UC_vs_non_IBD	model_group	UC	-4.51524554176265	0.861901831590343	2.97187509108636e-6	0.00287482553811185	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1112	-4.51524554176265	0.861901831590343	56	56	2.97187509108636e-6	0.00287482553811185	C18n_QI1112
C18n_QI948	UC_vs_non_IBD	model_group	UC	-3.52541533284618	0.673609450460453	3.02584624705774e-6	0.00290380378175975	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI948	-3.52541533284618	0.673609450460453	56	56	3.02584624705774e-6	0.00290380378175975	C18n_QI948
C8p_QI14998	UC_vs_non_IBD	model_group	UC	7.66113004035643	1.4645981174523801	3.05539169805446e-6	0.0029090697113807	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI14998	7.66113004035643	1.4645981174523801	56	56	3.05539169805446e-6	0.0029090697113807	C8p_QI14998
C18n_QI8075	UC_vs_non_IBD	model_group	UC	5.70233842867814	1.09205574682798	3.15677105453995e-6	0.00298211283103798	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8075	5.70233842867814	1.09205574682798	56	56	3.15677105453995e-6	0.00298211283103798	C18n_QI8075
C18n_QI3871	UC_vs_non_IBD	model_group	UC	8.75990470679445	1.68156670479458	3.29701111105317e-6	0.00309044953121184	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI3871	8.75990470679445	1.68156670479458	56	56	3.29701111105317e-6	0.00309044953121184	C18n_QI3871
C8p_QI5289	IBD_vs_non_IBD	model_group	IBD	4.3560885109008	0.801715798706702	3.83874534173043e-7	0.00309448939487574	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI5289	4.3560885109008	0.801715798706702	105	105	3.83874534173043e-7	0.00309448939487574	C8p_QI5289
C18n_QI2339	UC_vs_non_IBD	model_group	UC	-3.91939808012234	0.75574792368452	3.57950083611168e-6	0.00322641248215454	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2339	-3.91939808012234	0.75574792368452	56	56	3.57950083611168e-6	0.00322641248215454	C18n_QI2339
HILn_QI5206	UC_vs_non_IBD	model_group	UC	5.19902243875515	1.00275418645826	3.59693985060136e-6	0.00322641248215454	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI5206	5.19902243875515	1.00275418645826	56	56	3.59693985060136e-6	0.00322641248215454	HILn_QI5206
C18n_QI513	UC_vs_non_IBD	model_group	UC	3.98214782401771	0.768111977786217	3.60215753726379e-6	0.00322641248215454	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI513	3.98214782401771	0.768111977786217	56	56	3.60215753726379e-6	0.00322641248215454	C18n_QI513
HILn_QI1463	UC_vs_non_IBD	model_group	UC	6.35514785471106	1.23247385558812	3.97527662289054e-6	0.00353443013740205	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI1463	6.35514785471106	1.23247385558812	56	56	3.97527662289054e-6	0.00353443013740205	HILn_QI1463
C18n_QI745	IBD_vs_non_IBD	model_group	IBD	3.5850333109384	0.665607239022389	4.71156299484292e-7	0.0035607048388151	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI745	3.5850333109384	0.665607239022389	105	105	4.71156299484292e-7	0.0035607048388151	C18n_QI745
HILn_QI32851	UC_vs_non_IBD	model_group	UC	-1.44758610826674	0.28135057078031	4.13666693550663e-6	0.00363043352980613	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI32851	-1.44758610826674	0.28135057078031	56	56	4.13666693550663e-6	0.00363043352980613	HILn_QI32851
HILp_QI11132	UC_vs_non_IBD	model_group	UC	5.96673356273098	1.15978745975862	4.14330229670724e-6	0.00363043352980613	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI11132	5.96673356273098	1.15978745975862	56	56	4.14330229670724e-6	0.00363043352980613	HILp_QI11132
C18n_QI202	UC_vs_non_IBD	model_group	UC	6.18596488150572	1.2046105665031	4.28347068028244e-6	0.00372624969581577	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI202	6.18596488150572	1.2046105665031	56	56	4.28347068028244e-6	0.00372624969581577	C18n_QI202
HILn_QI5693	UC_vs_non_IBD	model_group	UC	-5.88635924103658	1.14686586804574	4.3241058136587e-6	0.00373473019125702	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI5693	-5.88635924103658	1.14686586804574	56	56	4.3241058136587e-6	0.00373473019125702	HILn_QI5693
C18n_QI1284	UC_vs_non_IBD	model_group	UC	4.11154032747701	0.80221378501727	4.43704899718437e-6	0.00380509993362794	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1284	4.11154032747701	0.80221378501727	56	56	4.43704899718437e-6	0.00380509993362794	C18n_QI1284
C18n_QI1544	UC_vs_non_IBD	model_group	UC	7.54235001710005	1.47464799307167	4.60522816383331e-6	0.00392151393742533	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1544	7.54235001710005	1.47464799307167	56	56	4.60522816383331e-6	0.00392151393742533	C18n_QI1544
C18n_QI934	UC_vs_non_IBD	model_group	UC	-3.5319706989128	0.69131706732818	4.69744070139031e-6	0.00393345526936716	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI934	-3.5319706989128	0.69131706732818	56	56	4.69744070139031e-6	0.00393345526936716	C18n_QI934
C18n_QI1348	UC_vs_non_IBD	model_group	UC	-3.59410427191968	0.703528826310793	4.70348075243766e-6	0.00393345526936716	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1348	-3.59410427191968	0.703528826310793	56	56	4.70348075243766e-6	0.00393345526936716	C18n_QI1348
C18n_QI2246	UC_vs_non_IBD	model_group	UC	-3.61088428611007	0.706924963773582	4.71684128134965e-6	0.00393345526936716	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2246	-3.61088428611007	0.706924963773582	56	56	4.71684128134965e-6	0.00393345526936716	C18n_QI2246
C18n_QI11958	IBD_vs_non_IBD	model_group	IBD	5.75781707118952	1.07780166924424	5.69323880339707e-7	0.00404950029193628	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI11958	5.75781707118952	1.07780166924424	105	105	5.69323880339707e-7	0.00404950029193628	C18n_QI11958
HILn_QI3949	UC_vs_non_IBD	model_group	UC	5.3868904349033	1.05931366842927	5.10726177898583e-6	0.00417270189048249	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI3949	5.3868904349033	1.05931366842927	56	56	5.10726177898583e-6	0.00417270189048249	HILn_QI3949
C18n_QI8139	UC_vs_non_IBD	model_group	UC	7.77982715097429	1.53520302309834	5.43387612582663e-6	0.00438035622255137	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8139	7.77982715097429	1.53520302309834	56	56	5.43387612582663e-6	0.00438035622255137	C18n_QI8139
C18n_QI1027	UC_vs_non_IBD	model_group	UC	6.623172075905	1.30759232622852	5.48092515373171e-6	0.00438902323005914	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1027	6.623172075905	1.30759232622852	56	56	5.48092515373171e-6	0.00438902323005914	C18n_QI1027
C18n_QI424	UC_vs_non_IBD	model_group	UC	-2.7924955159501	0.551776505373805	5.56328381642382e-6	0.00442566547706799	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI424	-2.7924955159501	0.551776505373805	56	56	5.56328381642382e-6	0.00442566547706799	C18n_QI424
C18n_QI8470	UC_vs_non_IBD	model_group	UC	4.12827764277164	0.816246045388937	5.62768551433223e-6	0.00444763710471911	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8470	4.12827764277164	0.816246045388937	56	56	5.62768551433223e-6	0.00444763710471911	C18n_QI8470
C18n_QI662	UC_vs_non_IBD	model_group	UC	3.75848023678291	0.743996383803349	5.74528739595108e-6	0.00448703410709666	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI662	3.75848023678291	0.743996383803349	56	56	5.74528739595108e-6	0.00448703410709666	C18n_QI662
C18n_QI9710	UC_vs_non_IBD	model_group	UC	5.27774163853664	1.04482702209397	5.75413753271314e-6	0.00448703410709666	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI9710	5.27774163853664	1.04482702209397	56	56	5.75413753271314e-6	0.00448703410709666	C18n_QI9710
C18n_QI912	UC_vs_non_IBD	model_group	UC	4.97822934848728	0.986285642826665	5.8324803289202304e-06	0.00449205004084316	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI912	4.97822934848728	0.986285642826665	56	56	5.8324803289202304e-06	0.00449205004084316	C18n_QI912
C18n_QI1387	UC_vs_non_IBD	model_group	UC	-3.20906672281177	0.637179939654833	6.06384410576444e-6	0.00461149623635739	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1387	-3.20906672281177	0.637179939654833	56	56	6.06384410576444e-6	0.00461149623635739	C18n_QI1387
C18n_QI214	UC_vs_non_IBD	model_group	UC	3.44431061463064	0.684937896996419	6.22998897509934e-6	0.00470823629306914	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI214	3.44431061463064	0.684937896996419	56	56	6.22998897509934e-6	0.00470823629306914	C18n_QI214
C18n_QI1201	UC_vs_non_IBD	model_group	UC	-3.47978181752964	0.692340982770348	6.28561224625144e-6	0.0047207680844238	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1201	-3.47978181752964	0.692340982770348	56	56	6.28561224625144e-6	0.0047207680844238	C18n_QI1201
C18n_QI1910	UC_vs_non_IBD	model_group	UC	-3.38178087826597	0.673478657876716	6.39100943131062e-6	0.00477029678034085	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1910	-3.38178087826597	0.673478657876716	56	56	6.39100943131062e-6	0.00477029678034085	C18n_QI1910
C18n_QI10504	UC_vs_non_IBD	model_group	UC	5.6821736956233	1.13242145900885	6.47308117844811e-6	0.00480191429408337	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI10504	5.6821736956233	1.13242145900885	56	56	6.47308117844811e-6	0.00480191429408337	C18n_QI10504
C18n_QI7515	IBD_vs_non_IBD	model_group	IBD	5.35687542034951	1.01284456240392	7.15393396971274e-7	0.00480577437638736	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7515	5.35687542034951	1.01284456240392	105	105	7.15393396971274e-7	0.00480577437638736	C18n_QI7515
C8p_QI6507	IBD_vs_non_IBD	model_group	IBD	5.27542981103789	1.00061365902976	7.68488667595307e-7	0.00489074277412049	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI6507	5.27542981103789	1.00061365902976	105	105	7.68488667595307e-7	0.00489074277412049	C8p_QI6507
C18n_QI737	IBD_vs_non_IBD	model_group	IBD	3.95954009095879	0.75361666728355	8.30361761785109e-7	0.00498236708217564	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI737	3.95954009095879	0.75361666728355	105	105	8.30361761785109e-7	0.00498236708217564	C18n_QI737
C18n_QI5283	UC_vs_non_IBD	model_group	UC	-2.15133498915189	0.43020382478847	6.86961899564906e-6	0.00500812169757094	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5283	-2.15133498915189	0.43020382478847	56	56	6.86961899564906e-6	0.00500812169757094	C18n_QI5283
C18n_QI2286	UC_vs_non_IBD	model_group	UC	-4.72747257809874	0.94543498660681	6.87970641024618e-6	0.00500812169757094	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2286	-4.72747257809874	0.94543498660681	56	56	6.87970641024618e-6	0.00500812169757094	C18n_QI2286
C18n_QI8551	UC_vs_non_IBD	model_group	UC	4.06414082707558	0.81318167605905	6.93985921861716e-6	0.00500812169757094	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8551	4.06414082707558	0.81318167605905	56	56	6.93985921861716e-6	0.00500812169757094	C18n_QI8551
C18n_QI1589	UC_vs_non_IBD	model_group	UC	-3.71146596106042	0.742712239618558	6.9555941678763e-6	0.00500812169757094	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1589	-3.71146596106042	0.742712239618558	56	56	6.9555941678763e-6	0.00500812169757094	C18n_QI1589
C18n_QI2524	UC_vs_non_IBD	model_group	UC	-3.70716358000272	0.741866812325632	6.95814060100165e-6	0.00500812169757094	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2524	-3.70716358000272	0.741866812325632	56	56	6.95814060100165e-6	0.00500812169757094	C18n_QI2524
C18n_QI3321	UC_vs_non_IBD	model_group	UC	-4.48697018386095	0.900143384763207	7.26510682909333e-6	0.00519811945301957	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI3321	-4.48697018386095	0.900143384763207	56	56	7.26510682909333e-6	0.00519811945301957	C18n_QI3321
HILn_QI3145	UC_vs_non_IBD	model_group	UC	3.96878271397602	0.797083566217368	7.40865193138723e-6	0.00522678899143559	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI3145	3.96878271397602	0.797083566217368	56	56	7.40865193138723e-6	0.00522678899143559	HILn_QI3145
HILn_QI4296	UC_vs_non_IBD	model_group	UC	7.67746112663131	1.54224117898356	7.43485425269125e-6	0.00522678899143559	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI4296	7.67746112663131	1.54224117898356	56	56	7.43485425269125e-6	0.00522678899143559	HILn_QI4296
C18n_QI10929	UC_vs_non_IBD	model_group	UC	3.43137134681175	0.689680502185623	7.50831077978472e-6	0.00524791862930641	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI10929	3.43137134681175	0.689680502185623	56	56	7.50831077978472e-6	0.00524791862930641	C18n_QI10929
HILp_QI13253	UC_vs_non_IBD	model_group	UC	7.37436841779496	1.48396325386515	7.66550120568057e-6	0.00527490978187205	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI13253	7.37436841779496	1.48396325386515	56	56	7.66550120568057e-6	0.00527490978187205	HILp_QI13253
C18n_QI7829	UC_vs_non_IBD	model_group	UC	1.97953417892506	0.398358573274095	7.66943758055689e-6	0.00527490978187205	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7829	1.97953417892506	0.398358573274095	56	56	7.66943758055689e-6	0.00527490978187205	C18n_QI7829
HILn_QI35	UC_vs_non_IBD	model_group	UC	-6.25959553975417	1.26013136165786	7.71811984602419e-6	0.00527490978187205	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI35	-6.25959553975417	1.26013136165786	56	56	7.71811984602419e-6	0.00527490978187205	HILn_QI35
C18n_QI737	UC_vs_non_IBD	model_group	UC	4.52358484133388	0.910674133271345	7.72142304199005e-6	0.00527490978187205	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI737	4.52358484133388	0.910674133271345	56	56	7.72142304199005e-6	0.00527490978187205	C18n_QI737
C18n_QI579	UC_vs_non_IBD	model_group	UC	-3.1964742086044	0.644139082162425	7.85452149684538e-6	0.00532618154686243	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI579	-3.1964742086044	0.644139082162425	56	56	7.85452149684538e-6	0.00532618154686243	C18n_QI579
C18n_QI10861	UC_vs_non_IBD	model_group	UC	4.36399699364745	0.879606900435038	7.8845705096708e-6	0.00532618154686243	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI10861	4.36399699364745	0.879606900435038	56	56	7.8845705096708e-6	0.00532618154686243	C18n_QI10861
C18n_QI2293	UC_vs_non_IBD	model_group	UC	-3.16610596541323	0.639030756861977	8.07279431722971e-6	0.00540091105719228	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2293	-3.16610596541323	0.639030756861977	56	56	8.07279431722971e-6	0.00540091105719228	C18n_QI2293
C18n_QI1295	UC_vs_non_IBD	model_group	UC	-3.47559319926528	0.702593234229442	8.29364912347581e-6	0.00547989091065055	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1295	-3.47559319926528	0.702593234229442	56	56	8.29364912347581e-6	0.00547989091065055	C18n_QI1295
HILp_QI4506	UC_vs_non_IBD	model_group	UC	4.68253514808862	0.94669140878923	8.31091919775354e-6	0.00547989091065055	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI4506	4.68253514808862	0.94669140878923	56	56	8.31091919775354e-6	0.00547989091065055	HILp_QI4506
HILn_QI1804	UC_vs_non_IBD	model_group	UC	8.28610600141075	1.67596393231245	8.37279490909036e-6	0.00547989091065055	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI1804	8.28610600141075	1.67596393231245	56	56	8.37279490909036e-6	0.00547989091065055	HILn_QI1804
HILn_QI33387	UC_vs_non_IBD	model_group	UC	-3.14788850560831	0.636932452562092	8.42608435973469e-6	0.00547989091065055	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI33387	-3.14788850560831	0.636932452562092	56	56	8.42608435973469e-6	0.00547989091065055	HILn_QI33387
C18n_QI215	UC_vs_non_IBD	model_group	UC	1.68848183820878	0.341687900476563	8.4458894733254e-6	0.00547989091065055	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI215	1.68848183820878	0.341687900476563	56	56	8.4458894733254e-6	0.00547989091065055	C18n_QI215
C18n_QI8009	UC_vs_non_IBD	model_group	UC	5.9470546547548	1.20370726373834	8.47466547818896e-6	0.00547989091065055	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8009	5.9470546547548	1.20370726373834	56	56	8.47466547818896e-6	0.00547989091065055	C18n_QI8009
C18n_QI1328	UC_vs_non_IBD	model_group	UC	4.4692648659624	0.905258182349852	8.5819807506091e-6	0.00551976568299016	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1328	4.4692648659624	0.905258182349852	56	56	8.5819807506091e-6	0.00551976568299016	C18n_QI1328
HILn_QI2242	UC_vs_non_IBD	model_group	UC	4.6280570030129	0.938422181000579	8.74084150449242e-6	0.00559219615365193	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI2242	4.6280570030129	0.938422181000579	56	56	8.74084150449242e-6	0.00559219615365193	HILn_QI2242
HILn_QI25234	UC_vs_non_IBD	model_group	UC	-4.93890234027639	1.00282930619957	8.9496067453032e-6	0.00569562393909775	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI25234	-4.93890234027639	1.00282930619957	56	56	8.9496067453032e-6	0.00569562393909775	HILn_QI25234
